"id";"name";"nation";"position";"Squad";"age";"born";"MP";"Starts";"Min";"Gls";"Ast";"PK";"PKatt";"CrdY";"CrdR";"Gls_per_match";"Ast_per_match";"G_A_per_match";"G_PK_per_match";"G_A_PK_per_match";"xG";"npxG";"xA";"xG_per_match";"xA_per_match";"xG_xA";"npxG_per_match";"npxG_xA";"Matches"
350;Edouard Mendy\Edouard-Mendy;sn SEN;GK;Rennes;27;1992;23;23;2070;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
351;Hamza Mendyl\Hamza-Mendyl;ma MAR;DF;Dijon;21;1997;17;15;1351;0;0;0;0;6;1;0.00;0.00;0.00;0.00;0.00;0.4;0.4;1.1;0.03;0.08;0.11;0.03;0.11;Matches
352;Thomas Meunier\Thomas-Meunier;be BEL;DF;Paris S-G;27;1991;16;14;1243;0;1;0;0;3;0;0.00;0.07;0.07;0.00;0.07;0.2;0.2;2.2;0.02;0.16;0.18;0.02;0.18;Matches
353;Mexer\Mexer;mz MOZ;DF;Bordeaux;30;1988;18;15;1400;0;2;0;0;5;0;0.00;0.13;0.13;0.00;0.13;0.5;0.5;0.3;0.03;0.02;0.05;0.03;0.05;Matches
354;Florian Miguel\Florian-Miguel;fr FRA;DF;Nîmes;22;1996;24;23;2059;1;0;0;0;8;1;0.04;0.00;0.04;0.04;0.04;1.3;1.3;1.0;0.06;0.04;0.10;0.06;0.10;Matches
355;Georges Mikautadze\Georges-Mikautadze;fr FRA;FW;Metz;18;2000;1;0;7;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.56;0.00;0.56;0.56;0.56;Matches
356;Stefan Mitrović\Stefan-Mitrovic;rs SRB;DF;Strasbourg;29;1990;23;23;2054;1;1;0;0;4;0;0.04;0.04;0.09;0.04;0.09;0.2;0.2;0.4;0.01;0.02;0.03;0.01;0.03;Matches
357;Florent Mollet\Florent-Mollet;fr FRA;MF;Montpellier;27;1991;24;18;1597;6;3;0;0;5;0;0.34;0.17;0.51;0.34;0.51;2.7;2.7;3.9;0.15;0.22;0.37;0.15;0.37;Matches
358;Thomas Monconduit\Thomas-Monconduit;fr FRA;MF;Amiens;28;1991;19;15;1369;0;0;0;0;8;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.7;0.03;0.04;0.08;0.03;0.08;Matches
359;Steven Moreira\Steven-Moreira;fr FRA;DF;Toulouse;24;1994;17;16;1388;0;0;0;0;3;2;0.00;0.00;0.00;0.00;0.00;0.2;0.2;1.4;0.02;0.09;0.10;0.02;0.10;Matches
360;Jérémy Morel\Jeremy-Morel;mg MAD;DF;Rennes;35;1984;21;20;1806;1;0;0;0;2;0;0.05;0.00;0.05;0.05;0.05;1.0;1.0;0.3;0.05;0.02;0.07;0.05;0.07;Matches
361;Lebo Mothiba\Lebo-Mothiba;za RSA;FW;Strasbourg;23;1996;21;12;1045;3;3;0;0;0;0;0.26;0.26;0.52;0.26;0.52;5.4;5.4;1.4;0.47;0.12;0.58;0.47;0.58;Matches
362;Harold Moukoudi\Harold-Moukoudi;cm CMR;DF;Saint-Étienne;21;1997;11;11;990;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.0;0.02;0.00;0.02;0.02;0.02;Matches
363;Jessy Moulin\Jessy-Moulin;fr FRA;GK;Saint-Étienne;33;1986;4;4;360;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
364;Wesley Moustache\Wesley-Moustache;fr FRA;DF;Nantes;20;1999;1;1;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
365;Samuel Moutoussamy\Samuel-Moutoussamy;cd COD;DFFW;Nantes;22;1996;18;3;509;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.6;0.08;0.11;0.19;0.08;0.19;Matches
366;Benoît Mukinayi\Benoit-Mukinayi;fr FRA;DF;Monaco;18;2001;16;16;1413;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.2;0.04;0.01;0.05;0.04;0.05;Matches
367;Marshall Munetsi\Marshall-Munetsi;zw ZIM;MF;Reims;23;1996;16;8;820;0;2;0;0;3;0;0.00;0.22;0.22;0.00;0.22;0.2;0.2;0.5;0.02;0.05;0.07;0.02;0.07;Matches
368;Kévin N'Doram\Kevin-NDoram;fr FRA;MF;Metz;23;1996;19;18;1556;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.4;0.01;0.02;0.04;0.01;0.04;Matches
369;Abdallah N'dour\Abdallah-Ndour;sn SEN;DF;Strasbourg;25;1993;6;4;372;0;0;0;0;2;1;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.00;0.07;0.07;0.00;0.07;Matches
370;Ferris N'Goma\Ferris-NGoma;fr FRA;FWMF;Brest;26;1993;4;0;21;1;0;1;1;1;0;4.29;0.00;4.29;0.00;0.00;0.8;0.0;0.0;3.36;0.00;3.36;0.11;0.11;Matches
371;Nathan N'Goumou\Nathan-NGoumou;fr FRA;FWMF;Toulouse;19;2000;1;0;8;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
372;Stanley N'Soki\Stanley-NSoki;fr FRA;DF;Nice;20;1999;17;14;1272;0;1;0;0;3;0;0.00;0.07;0.07;0.00;0.07;0.4;0.4;0.9;0.03;0.06;0.09;0.03;0.09;Matches
373;Keylor Navas\Keylor-Navas;cr CRC;GK;Paris S-G;32;1986;21;21;1890;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
374;Papa Ndiaga Yade\Papa-Ndiaga-Yade;sn SEN;FW;Metz;19;2000;2;0;2;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
375;Neymar\Neymar;br BRA;MFFW;Paris S-G;27;1992;15;15;1321;13;6;4;5;4;1;0.89;0.41;1.29;0.61;1.02;13.0;9.2;6.0;0.88;0.41;1.29;0.62;1.03;Matches
376;Muzinga Ngonda\Muzinga-Ngonda;cd COD;DF;Dijon;25;1993;6;6;540;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.01;0.01;0.00;0.01;Matches
377;Ahmad Ngouyamsa\Ahmad-Ngouyamsa;cm CMR;DF;Dijon;18;2000;1;0;54;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;;;;;;;;;Matches
378;Opa Nguette\Opa-Nguette;sn SEN;FW;Metz;25;1994;25;22;1767;4;2;0;0;1;0;0.20;0.10;0.31;0.20;0.31;3.0;3.0;1.5;0.15;0.08;0.23;0.15;0.23;Matches
379;Ibrahima Niane\Ibrahima-Niane;sn SEN;FW;Metz;20;1999;20;8;855;3;0;1;1;0;0;0.32;0.00;0.32;0.21;0.21;2.5;1.8;0.3;0.27;0.04;0.30;0.19;0.22;Matches
380;M'Baye Niang\MBaye-Niang;sn SEN;FW;Rennes;24;1994;26;24;2133;10;0;0;2;2;0;0.42;0.00;0.42;0.42;0.42;9.5;7.9;0.7;0.40;0.03;0.43;0.34;0.36;Matches
381;Cheikh Niasse\Cheikh-Niasse;sn SEN;MF;Lille;19;2000;1;0;14;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
382;Casimir Ninga\Casimir-Ninga;td CHA;MFFW;Angers;26;1993;16;6;677;3;1;0;0;2;1;0.40;0.13;0.53;0.40;0.53;3.1;3.1;1.1;0.41;0.14;0.56;0.41;0.56;Matches
383;Timothée Nkada\Timothee-Nkada;fr FRA;FWMF;Reims;20;1999;7;0;139;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.3;0.06;0.16;0.22;0.06;0.22;Matches
384;Arnaud Nordin\Arnaud-Nordin;fr FRA;FW;Saint-Étienne;21;1998;17;9;876;1;0;0;0;2;0;0.10;0.00;0.10;0.10;0.10;1.2;1.2;0.9;0.12;0.09;0.21;0.12;0.21;Matches
385;Gerzino Nyamsi\Gerzino-Nyamsi;fr FRA;DF;Rennes;22;1997;4;0;115;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
386;Steven Nzonzi\Steven-Nzonzi;fr FRA;MF;Rennes;30;1988;4;3;295;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.03;0.02;0.05;0.03;0.05;Matches
387;Jean Onana\Jean-Onana;cm CMR;MF;Lille;19;2000;1;1;80;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.02;0.11;0.13;0.02;0.13;Matches
388;Henry Onyekuru\Henry-Onyekuru;ng NGA;FWMF;Monaco;22;1997;4;2;160;0;1;0;0;0;0;0.00;0.56;0.56;0.00;0.56;0.3;0.3;0.2;0.14;0.13;0.28;0.14;0.28;Matches
389;Nicholas Opoku\Nicholas-Opoku;gh GHA;DF;Amiens;21;1997;7;7;630;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;;;;;;;;;Matches
390;Victor Osimhen\Victor-Osimhen;ng NGA;FW;Lille;20;1998;26;24;2199;13;4;2;3;4;0;0.53;0.16;0.70;0.45;0.61;14.5;12.2;2.8;0.59;0.11;0.71;0.50;0.61;Matches
391;Otávio\Otavio;br BRA;MF;Bordeaux;25;1994;24;24;2123;2;3;0;0;6;0;0.08;0.13;0.21;0.08;0.21;1.1;1.1;0.6;0.05;0.02;0.07;0.05;0.07;Matches
392;Abou Ouattara\Abou-Ouattara;bf BFA;MF;Lille;19;1999;1;0;8;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
393;Remi Oudin\Remi-Oudin;fr FRA;FWMF;Reims;22;1996;18;16;1403;3;2;0;0;1;0;0.19;0.13;0.32;0.19;0.32;3.7;3.7;2.1;0.24;0.13;0.37;0.24;0.37;Matches
394;Remi Oudin\Remi-Oudin;fr FRA;FWMF;Bordeaux;22;1996;7;4;471;1;1;0;0;0;0;0.19;0.19;0.38;0.19;0.38;1.4;1.4;1.4;0.27;0.27;0.54;0.27;0.54;Matches
395;Alexandre Oukidja\Alexandre-Oukidja;dz ALG;GK;Metz;31;1988;26;26;2295;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.00;0.01;0.01;0.00;0.01;Matches
396;Adam Ounas\Adam-Ounas;dz ALG;MFFW;Nice;22;1996;15;13;1054;2;3;0;0;2;1;0.17;0.26;0.43;0.17;0.43;1.8;1.8;2.3;0.16;0.20;0.35;0.16;0.35;Matches
397;Ambroise Oyongo\Ambroise-Oyongo;cm CMR;DF;Montpellier;28;1991;21;21;1825;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.9;0.02;0.04;0.06;0.02;0.06;Matches
398;Pablo\Pablo;br BRA;DF;Bordeaux;28;1991;25;25;2175;4;0;0;0;2;0;0.17;0.00;0.17;0.17;0.17;1.6;1.6;0.2;0.07;0.01;0.07;0.07;0.07;Matches
399;Vincent Pajot\Vincent-Pajot;fr FRA;MF;Angers;28;1990;6;1;109;0;1;0;0;0;0;0.00;0.83;0.83;0.00;0.83;0.1;0.1;0.0;0.11;0.03;0.15;0.11;0.15;Matches
400;Vincent Pajot\Vincent-Pajot;fr FRA;MF;Metz;28;1990;6;6;432;0;3;0;0;0;1;0.00;0.62;0.62;0.00;0.62;0.2;0.2;0.2;0.04;0.05;0.08;0.04;0.08;Matches
401;Sergi Palencia\Sergi-Palencia;es ESP;DF;Saint-Étienne;23;1996;6;6;471;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.1;0.02;0.02;0.04;0.02;0.04;Matches
402;Nicolas Pallois\Nicolas-Pallois;fr FRA;DF;Nantes;31;1987;20;20;1800;0;0;0;0;9;0;0.00;0.00;0.00;0.00;0.00;1.1;1.1;0.0;0.05;0.00;0.06;0.05;0.06;Matches
403;Jonathan Panzo\Jonathan-Panzo;eng ENG;DF;Monaco;18;2000;2;1;106;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.05;0.00;0.05;0.05;0.05;Matches
404;Gaëtan Paquiez\Gaetan-Paquiez;fr FRA;DFMF;Nîmes;25;1994;20;16;1442;0;0;0;0;6;1;0.00;0.00;0.00;0.00;0.00;0.2;0.2;0.3;0.01;0.02;0.03;0.01;0.03;Matches
405;Rubén Pardo\Ruben-Pardo;es ESP;MF;Bordeaux;26;1992;5;1;158;1;0;0;0;0;0;0.57;0.00;0.57;0.57;0.57;0.2;0.2;0.2;0.12;0.09;0.21;0.12;0.21;Matches
406;Leandro Paredes\Leandro-Paredes;ar ARG;MF;Paris S-G;25;1994;17;8;807;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.2;0.06;0.02;0.08;0.06;0.08;Matches
407;Mateo Pavlović\Mateo-Pavlovic;ba BIH;DF;Angers;29;1990;11;8;809;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.6;0.6;0.0;0.06;0.00;0.06;0.06;0.06;Matches
408;Dimitri Payet\Dimitri-Payet;fr FRA;FW;Marseille;32;1987;22;22;1936;9;4;3;3;6;1;0.42;0.19;0.60;0.28;0.46;6.0;3.7;7.1;0.28;0.33;0.61;0.17;0.50;Matches
409;Yohann Pelé\Yohann-Pele;fr FRA;GK;Marseille;36;1982;2;1;149;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
410;Théo Pellenard\Theo-Pellenard;fr FRA;DF;Angers;25;1994;8;4;452;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.04;0.04;0.00;0.04;Matches
411;Andy Pelmard\Andy-Pelmard;fr FRA;DF;Nice;19;2000;10;8;766;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.01;0.00;0.01;0.01;0.01;Matches
412;Mathias Pereira Lage\Mathias-Pereira-Lage;pt POR;MF;Angers;22;1996;25;17;1542;1;3;0;0;2;0;0.06;0.18;0.23;0.06;0.23;2.2;2.2;2.5;0.13;0.15;0.27;0.13;0.27;Matches
413;Romain Perraud\Romain-Perraud;fr FRA;DF;Brest;21;1997;19;18;1579;0;1;0;0;1;0;0.00;0.06;0.06;0.00;0.06;0.6;0.6;1.5;0.03;0.09;0.12;0.03;0.12;Matches
414;Loïc Perrin\Loic-Perrin;fr FRA;DF;Saint-Étienne;33;1985;21;20;1713;0;0;0;0;5;0;0.00;0.00;0.00;0.00;0.00;0.5;0.5;0.2;0.03;0.01;0.04;0.03;0.04;Matches
415;Lucas Perrin\Lucas-Perrin;fr FRA;DF;Marseille;20;1998;4;4;360;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.0;0.07;0.00;0.07;0.07;0.07;Matches
416;Danijel Petković\Danijel-Petkovic;me MNE;GK;Angers;26;1993;2;2;180;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
417;Denis Petrić\Denis-Petric;rs SRB;GK;Nantes;31;1988;1;1;90;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
418;Rayan Philippe\Rayan-Philippe;fr FRA;DFFW;Dijon;18;2000;1;0;29;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.13;0.00;0.13;0.13;0.13;Matches
419;Romain Philippoteaux\Romain-Philippoteaux;fr FRA;FWMF;Nîmes;31;1988;26;23;1975;5;2;0;0;3;0;0.23;0.09;0.32;0.23;0.32;2.6;2.6;1.4;0.12;0.06;0.18;0.12;0.18;Matches
420;Jérémy Pied\Jeremy-Pied;fr FRA;DF;Lille;30;1989;5;5;450;0;0;0;0;2;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.01;0.05;0.06;0.01;0.06;Matches
421;Maxime Poundjé\Maxime-Poundje;fr FRA;DF;Bordeaux;26;1992;2;0;2;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
422;Gaëtan Poussin\Gaetan-Poussin;fr FRA;GK;Bordeaux;20;1999;1;0;;0;0;0;0;1;0;;;;;;0.0;0.0;0.0;;;;;;Matches
423;Percy Prado\Percy-Prado;pe PER;DF;Nantes;23;1996;3;2;184;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.01;0.01;0.00;0.01;Matches
424;Sanjin Prcić\Sanjin-Prcic;ba BIH;MF;Strasbourg;25;1993;3;1;77;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.05;0.00;0.05;0.05;0.05;Matches
425;Nicolas de Préville\Nicolas-de-Preville;fr FRA;MFFW;Bordeaux;28;1991;24;23;2002;6;4;1;1;4;0;0.27;0.18;0.45;0.22;0.40;4.9;4.2;4.7;0.22;0.21;0.43;0.19;0.40;Matches
426;Nemanja Radonjić\Nemanja-Radonjic;rs SRB;FWMF;Marseille;23;1996;21;8;875;5;1;0;0;3;0;0.51;0.10;0.62;0.51;0.62;2.9;2.9;0.9;0.30;0.10;0.39;0.30;0.39;Matches
427;Rafael\Rafael;br BRA;DF;Lyon;29;1990;13;9;701;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.6;0.01;0.08;0.09;0.01;0.09;Matches
428;Predrag Rajković\Predrag-Rajkovic;rs SRB;GK;Reims;23;1995;26;26;2340;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
429;Jeff Reine-Adélaïde\Jeff-Reine-Adelaide;fr FRA;MFFW;Lyon;21;1998;14;11;788;2;1;0;0;3;0;0.23;0.11;0.34;0.23;0.34;1.0;1.0;1.6;0.12;0.18;0.30;0.12;0.30;Matches
430;Jeff Reine-Adélaïde\Jeff-Reine-Adelaide;fr FRA;MF;Angers;21;1998;1;1;80;1;1;0;0;0;0;1.13;1.13;2.25;1.13;2.25;0.5;0.5;0.4;0.55;0.49;1.04;0.55;1.04;Matches
431;Loïc Rémy\Loic-Remy;fr FRA;FW;Lille;32;1987;19;10;885;6;0;0;0;1;0;0.61;0.00;0.61;0.61;0.61;4.8;4.8;0.4;0.48;0.04;0.53;0.48;0.53;Matches
432;Baptiste Reynet\Baptiste-Reynet;fr FRA;GK;Toulouse;28;1990;22;21;1944;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
433;Sergio Rico\Sergio-Rico;es ESP;GK;Paris S-G;25;1993;2;2;180;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
434;Renaud Ripart\Renaud-Ripart;fr FRA;FW;Nîmes;26;1993;23;22;1941;4;2;2;2;0;0;0.19;0.09;0.28;0.09;0.19;6.1;4.6;1.6;0.28;0.07;0.36;0.21;0.29;Matches
435;Mihailo Ristić\Mihailo-Ristic;rs SRB;DFMF;Montpellier;23;1995;17;7;714;0;2;0;0;1;0;0.00;0.25;0.25;0.00;0.25;0.3;0.3;0.5;0.04;0.06;0.10;0.04;0.10;Matches
436;Maxence Rivera\Maxence-Rivera;fr FRA;MF;Saint-Étienne;17;2002;1;0;24;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.14;0.00;0.14;0.14;0.14;Matches
437;Agustín Rogel\Agustin-Rogel;uy URU;DF;Toulouse;21;1997;9;8;768;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.3;0.3;0.1;0.04;0.01;0.04;0.04;0.04;Matches
438;Alaixys Romao\Alaixys-Romao;tg TOG;MF;Reims;35;1984;21;20;1693;0;0;0;0;11;2;0.00;0.00;0.00;0.00;0.00;0.7;0.7;1.0;0.04;0.05;0.09;0.04;0.09;Matches
439;Valentin Rongier\Valentin-Rongier;fr FRA;MF;Nantes;24;1994;3;3;270;0;1;0;0;0;0;0.00;0.33;0.33;0.00;0.33;0.2;0.2;0.5;0.07;0.16;0.23;0.07;0.23;Matches
440;Valentin Rongier\Valentin-Rongier;fr FRA;MF;Marseille;24;1994;23;20;1793;0;2;0;1;3;0;0.00;0.10;0.10;0.00;0.10;2.7;1.9;1.5;0.13;0.07;0.21;0.10;0.17;Matches
441;Nolan Roux\Nolan-Roux;fr FRA;FW;Nîmes;31;1988;6;6;498;2;0;0;0;0;0;0.36;0.00;0.36;0.36;0.36;1.6;1.6;0.6;0.29;0.10;0.39;0.29;0.39;Matches
442;Stéphane Ruffier\Stephane-Ruffier;fr FRA;GK;Saint-Étienne;32;1986;22;22;1980;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
443;Gerónimo Rulli\Geronimo-Rulli;ar ARG;GK;Montpellier;27;1992;24;24;2160;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.01;0.01;0.00;0.01;Matches
444;Roli Pereira de Sa\Roli-Pereira-de-Sa;fr FRA;MF;Nantes;22;1996;1;0;5;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.1;0.32;1.65;1.97;0.32;1.97;Matches
445;Youssouf Sabaly\Youssouf-Sabaly;sn SEN;DF;Bordeaux;26;1993;11;9;824;0;1;0;0;0;0;0.00;0.11;0.11;0.00;0.11;0.3;0.3;1.3;0.03;0.14;0.17;0.03;0.17;Matches
446;Ihsan Sacko\Ihsan-Sacko;fr FRA;FW;Nice;22;1997;3;2;145;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.3;0.00;0.17;0.17;0.00;0.17;Matches
447;Wesley Saïd\Wesley-Said;fr FRA;MFFW;Toulouse;24;1995;22;13;1076;2;1;0;0;2;0;0.17;0.08;0.25;0.17;0.25;2.4;2.4;0.8;0.20;0.07;0.27;0.20;0.27;Matches
448;Théo Sainte-Luce\Theo-Sainte-Luce;fr FRA;DFFW;Nîmes;20;1998;3;0;19;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
449;Hiroki Sakai\Hiroki-Sakai;jp JPN;DF;Marseille;29;1990;21;19;1621;0;0;0;0;3;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;1.0;0.00;0.06;0.06;0.00;0.06;Matches
450;William Saliba\William-Saliba;fr FRA;DF;Saint-Étienne;18;2001;11;10;901;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.1;0.1;0.0;0.01;0.00;0.01;0.01;0.01;Matches
451;Romain Salin\Romain-Salin;fr FRA;GK;Rennes;35;1984;5;4;360;0;0;0;0;1;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
452;Mama Samba Baldé\Mama-Samba-Balde;gw GNB;FWMF;Dijon;23;1995;23;19;1595;6;2;0;0;1;0;0.34;0.11;0.45;0.34;0.45;5.0;5.0;2.7;0.28;0.15;0.44;0.28;0.44;Matches
453;Junior Sambia\Junior-Sambia;fr FRA;DFMF;Montpellier;22;1996;16;5;535;1;1;0;0;2;1;0.17;0.17;0.34;0.17;0.34;0.5;0.5;0.2;0.09;0.03;0.11;0.09;0.11;Matches
454;Frédéric Sammaritano\Frederic-Sammaritano;fr FRA;MFFW;Dijon;33;1986;9;5;443;1;1;0;0;0;0;0.20;0.20;0.41;0.20;0.41;0.5;0.5;1.4;0.10;0.28;0.37;0.10;0.37;Matches
455;Renato Sanches\Renato-Sanches;pt POR;MFFW;Lille;21;1997;18;15;1392;3;1;0;0;3;0;0.19;0.06;0.26;0.19;0.26;1.8;1.8;2.6;0.11;0.16;0.28;0.11;0.28;Matches
456;Ibrahim Sangaré\Ibrahim-Sangare;ci CIV;MF;Toulouse;21;1997;25;25;2177;0;1;0;0;8;0;0.00;0.04;0.04;0.00;0.04;1.2;1.2;1.7;0.05;0.07;0.12;0.05;0.12;Matches
457;Yaya Sanogo\Yaya-Sanogo;fr FRA;FW;Toulouse;26;1993;14;9;883;3;1;1;1;1;0;0.31;0.10;0.41;0.20;0.31;3.6;2.9;0.3;0.37;0.03;0.41;0.29;0.33;Matches
458;Morgan Sanson\Morgan-Sanson;fr FRA;MF;Marseille;24;1994;27;26;2186;5;4;0;0;5;0;0.21;0.16;0.37;0.21;0.37;3.2;3.2;3.3;0.13;0.13;0.27;0.13;0.27;Matches
459;Baptiste Santamaria\Baptiste-Santamaria;fr FRA;MF;Angers;24;1995;27;27;2416;1;1;0;0;1;0;0.04;0.04;0.07;0.04;0.07;1.3;1.3;0.9;0.05;0.03;0.08;0.05;0.08;Matches
460;Pablo Sarabia\Pablo-Sarabia;es ESP;FWMF;Paris S-G;27;1992;21;13;1164;4;3;0;0;1;0;0.31;0.23;0.54;0.31;0.54;4.4;4.4;3.0;0.34;0.24;0.57;0.34;0.57;Matches
461;Bouna Sarr\Bouna-Sarr;gn GUI;DFFW;Marseille;27;1992;27;25;2169;1;3;0;0;3;0;0.04;0.12;0.17;0.04;0.17;2.0;2.0;2.1;0.08;0.09;0.17;0.08;0.17;Matches
462;Malang Sarr\Malang-Sarr;fr FRA;DF;Nice;20;1999;18;15;1365;1;0;0;0;2;0;0.07;0.00;0.07;0.07;0.07;0.2;0.2;0.0;0.01;0.00;0.02;0.01;0.02;Matches
463;Sidy Sarr\Sidy-Sarr;sn SEN;MF;Nîmes;23;1996;21;11;1067;0;2;0;0;6;0;0.00;0.17;0.17;0.00;0.17;1.3;1.3;1.7;0.11;0.14;0.25;0.11;0.25;Matches
464;Téji Savanier\Teji-Savanier;fr FRA;MF;Montpellier;27;1991;18;17;1448;6;2;2;2;4;0;0.37;0.12;0.50;0.25;0.37;2.7;1.2;2.0;0.17;0.12;0.29;0.07;0.20;Matches
465;Matz Sels\Matz-Sels;be BEL;GK;Strasbourg;27;1992;27;27;2430;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.2;0.00;0.01;0.01;0.00;0.01;Matches
466;Gen Shoji\Gen-Shoji;jp JPN;DF;Toulouse;26;1992;1;1;45;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
467;Kalidou Sidibé\Kalidou-Sidibe;fr FRA;MF;Toulouse;20;1999;4;0;87;0;0;0;0;0;0;0.00;0.00;0.00;0.00;0.00;0.0;0.0;0.0;0.00;0.00;0.00;0.00;0.00;Matches
468;Theoson Siebatcheu\Theoson-Siebatcheu;fr FRA;FW;Rennes;23;1996;14;4;435;0;1;0;0;3;0;0.00;0.21;0.21;0.00;0.21;1.0;1.0;0.6;0.21;0.13;0.34;0.21;0.34;Matches
